DATA_END_YY,DATA_START_YY,DTACYCLE_CD,DTACYCLE_NM,OPEN_STATE,RPSTUI_NM,STATBL_CMMT,STATBL_ID,STATBL_IDTFR,STATBL_NM,STAT_ID,TOP_ORG_NM,V_ORDER
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00566,,(연) 세부항목 건축물거래현황_거래원인별,S234220286,한국부동산원,572064
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00567,,(연) 세부항목 건축물거래현황_건물용도별,S234220286,한국부동산원,572065
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00568,,(연) 세부항목 건축물거래현황_외국인거래,S234220286,한국부동산원,572066
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00569,,(연) 세부항목 건축물거래현황_신탁/신탁해지,S234220286,한국부동산원,572067
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00577,,(연) 세부항목 주택거래현황_매입자거주지별,S234220286,한국부동산원,572068
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00578,,(연) 세부항목 주택거래현황_거래주체별,S234220286,한국부동산원,572069
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00579,,(연) 세부항목 주택거래현황_거래규모별,S234220286,한국부동산원,572070
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00580,,(연) 세부항목 주택거래현황_거래원인별,S234220286,한국부동산원,572071
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00581,,(연) 세부항목 주택거래현황_주택유형별,S234220286,한국부동산원,572072
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00582,,(연) 세부항목 주택거래현황_신탁/신탁해지,S234220286,한국부동산원,572073
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00588,,(연) 세부항목 아파트거래현황_매입자거주지별,S234220286,한국부동산원,572074
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00589,,(연) 세부항목 아파트거래현황_거래주체별,S234220286,한국부동산원,572075
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00590,,(연) 세부항목 아파트거래현황_거래규모별,S234220286,한국부동산원,572076
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00591,,(연) 세부항목 아파트거래현황_거래원인별,S234220286,한국부동산원,572077
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00592,,(연) 세부항목 아파트거래현황_신탁/신탁해지,S234220286,한국부동산원,572078
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00597,,(연) 세부항목 주택매매거래현황_매입자거주지별,S234220286,한국부동산원,572079
2025,2019,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00676,,(연) 세부항목 주택매매거래현황_매입자연령대별,S234220286,한국부동산원,572080
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00598,,(연) 세부항목 주택매매거래현황_거래주체별,S234220286,한국부동산원,572081
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00599,,(연) 세부항목 주택매매거래현황_거래규모별,S234220286,한국부동산원,572082
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)
",A_2024_00600,,(연) 세부항목 주택매매거래현황_주택유형별,S234220286,한국부동산원,572083
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00606,,(연) 세부항목 아파트매매거래현황_매입자거주지별,S234220286,한국부동산원,572085
2025,2019,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00677,,(연) 세부항목 아파트매매거래현황_매입자연령대별,S234220286,한국부동산원,572086
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00607,,(연) 세부항목 아파트매매거래현황_거래주체별,S234220286,한국부동산원,572087
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8523, 8569)",A_2024_00608,,(연) 세부항목 아파트매매거래현황_거래규모별,S234220286,한국부동산원,572088
2024,2011,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00159,,규모별 전월세 전환율_아파트,S234820263,한국부동산원,576007
2024,2011,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00160,,규모별 전월세 전환율_연립/다세대,S234820263,한국부동산원,576008
2024,2011,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00161,,규모별 전월세 전환율_단독주택,S234820263,한국부동산원,576009
2024,2024,QY,분기,Y,기준시점 : 2024.2Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",TT244233134228593,,임대동향 지역별 임대가격지수(2024년3분기~)_오피스,S237220284,한국부동산원,581001
2024,2024,QY,분기,Y,기준시점 : 2024.2Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T249863134832916,,임대동향 지역별 임대가격지수(2024년3분기~)_중대형 상가,S237220284,한국부동산원,581002
2024,2024,QY,분기,Y,기준시점 : 2024.2Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T241273134677393,,임대동향 지역별 임대가격지수(2024년3분기~)_소규모 상가,S237220284,한국부동산원,581003
2024,2024,QY,분기,Y,기준시점 : 2024.2Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T242433134965708,,임대동향 지역별 임대가격지수(2024년3분기~)_집합 상가,S237220284,한국부동산원,581004
2024,2024,QY,분기,Y,기준시점 : 2024.2Q=100,"※ 조사·통계 문의: 부동산통계처 상업자산통계부(053-663-8536, 8538, 8535)",T242963134993964,,임대동향 지역별 임대가격지수(2024년3분기~)_통합 상가,S237220284,한국부동산원,581005
2024,2021,QY,분기,Y,기준시점 : 2021.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00234,,임대동향 지역별 임대가격지수(2022년~)_오피스,S237220284,한국부동산원,582006
2024,2021,QY,분기,Y,기준시점 : 2021.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00235,,임대동향 지역별 임대가격지수(2022년~)_중대형 상가,S237220284,한국부동산원,582007
2024,2021,QY,분기,Y,기준시점 : 2021.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00236,,임대동향 지역별 임대가격지수(2022년~)_소규모 상가,S237220284,한국부동산원,582008
2024,2021,QY,분기,Y,기준시점 : 2021.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00237,,임대동향 지역별 임대가격지수(2022년~)_집합 상가,S237220284,한국부동산원,582009
2024,2024,QY,분기,Y,기준시점 : 2021.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T244933133627387,,임대동향 지역별 임대가격지수(2022년~)_통합 상가,S237220284,한국부동산원,582010
2021,2020,QY,분기,Y,기준시점 : 2020.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00230,,임대동향 지역별 임대가격지수(2021년)_오피스,S237220284,한국부동산원,583011
2021,2020,QY,분기,Y,기준시점 : 2020.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00231,,임대동향 지역별 임대가격지수(2021년)_중대형 상가,S237220284,한국부동산원,583012
2021,2020,QY,분기,Y,기준시점 : 2020.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00232,,임대동향 지역별 임대가격지수(2021년)_소규모 상가,S237220284,한국부동산원,583013
2021,2020,QY,분기,Y,기준시점 : 2020.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00233,,임대동향 지역별 임대가격지수(2021년)_집합 상가,S237220284,한국부동산원,583014
2020,2019,QY,분기,Y,기준시점 : 2019.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00226,,임대동향 지역별 임대가격지수(2020년)_오피스,S237220284,한국부동산원,584015
2020,2019,QY,분기,Y,기준시점 : 2019.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00227,,임대동향 지역별 임대가격지수(2020년)_중대형 상가,S237220284,한국부동산원,584016
2020,2019,QY,분기,Y,기준시점 : 2019.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00228,,임대동향 지역별 임대가격지수(2020년)_소규모 상가,S237220284,한국부동산원,584017
2020,2019,QY,분기,Y,기준시점 : 2019.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00229,,임대동향 지역별 임대가격지수(2020년)_집합 상가,S237220284,한국부동산원,584018
2019,2018,QY,분기,Y,기준시점 : 2018.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00222,,임대동향 지역별 임대가격지수(2019년)_오피스,S237220284,한국부동산원,585019
2019,2018,QY,분기,Y,기준시점 : 2018.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00223,,임대동향 지역별 임대가격지수(2019년)_중대형 상가,S237220284,한국부동산원,585020
2019,2018,QY,분기,Y,기준시점 : 2018.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00224,,임대동향 지역별 임대가격지수(2019년)_소규모 상가,S237220284,한국부동산원,585021
2019,2018,QY,분기,Y,기준시점 : 2018.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00225,,임대동향 지역별 임대가격지수(2019년)_집합 상가,S237220284,한국부동산원,585022
2018,2017,QY,분기,Y,기준시점 : 2017.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00218,,임대동향 지역별 임대가격지수(2017년~2018년)_오피스,S237220284,한국부동산원,586023
2018,2017,QY,분기,Y,기준시점 : 2017.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00219,,임대동향 지역별 임대가격지수(2017년~2018년)_중대형 상가,S237220284,한국부동산원,586024
2018,2017,QY,분기,Y,기준시점 : 2017.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00220,,임대동향 지역별 임대가격지수(2017년~2018년)_소규모 상가,S237220284,한국부동산원,586025
2018,2017,QY,분기,Y,기준시점 : 2017.4Q=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00221,,임대동향 지역별 임대가격지수(2017년~2018년)_집합 상가,S237220284,한국부동산원,586026
2024,2024,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('24년2분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",TT244763134428698,,임대동향 지역별 공실률(2024년3분기~)_오피스,S237220284,한국부동산원,590037
,,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('24년2분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T262303140824764,,임대동향 지역별 공실률(2024년3분기~)_일반 상가,S237220284,한국부동산원,590038
,,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('24년2분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T268603140832693,,임대동향 지역별 공실률(2024년3분기~)_일반 상가(1층),S237220284,한국부동산원,590039
2024,2024,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('24년2분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T249633134845544,,임대동향 지역별 공실률(2024년3분기~)_중대형 상가,S237220284,한국부동산원,590040
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T241833134686576,,임대동향 지역별 공실률(2024년3분기~)_소규모 상가,S237220284,한국부동산원,590041
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T243283134931290,,임대동향 지역별 공실률(2024년3분기~)_집합 상가,S237220284,한국부동산원,590042
2024,2022,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('22년1분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00253,,임대동향 지역별 공실률(2022년~)_오피스,S237220284,한국부동산원,591043
2024,2022,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('22년1분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00254,,임대동향 지역별 공실률(2022년~)_중대형 상가,S237220284,한국부동산원,591046
2024,2022,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('22년1분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00255,,임대동향 지역별 공실률(2022년~)_소규모 상가,S237220284,한국부동산원,591047
2024,2022,QY,분기,Y,,"◈공실률 및 임대료 통계는 상권 재구획 및 상권추가, 표본재설계('22년1분기)에 의한 표본 확대 및 표본 교체로 표본구성 변화 등에 따라 변동이 발생하여 통계의 시계열적인 해석시 유의가 필요 하오니, 활용시 참고하시기 바랍니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00256,,임대동향 지역별 공실률(2022년~)_집합 상가,S237220284,한국부동산원,591048
2021,2021,QY,분기,Y,,"◈공실률은 조사모집단(50%이상 임대가능 건물)기준 선정 조사표본의 공실 현황이며, 표본재설계를 통해 표본 구성의 변화가 반영된 수치입니다. 따라서 표본개편에 의한 표본 확대, 교체로 표본구성이 변경되는 경우 통계의 시계열적 해석에 유의할 필요가 있습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00250,,임대동향 지역별 공실률(2021년)_오피스,S237220284,한국부동산원,592049
2021,2021,QY,분기,Y,,"◈공실률은 조사모집단(50%이상 임대가능 건물)기준 선정 조사표본의 공실 현황이며, 표본재설계를 통해 표본 구성의 변화가 반영된 수치입니다. 따라서 표본개편에 의한 표본 확대, 교체로 표본구성이 변경되는 경우 통계의 시계열적 해석에 유의할 필요가 있습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00251,,임대동향 지역별 공실률(2021년)_중대형 상가,S237220284,한국부동산원,592050
2021,2021,QY,분기,Y,,"◈공실률은 조사모집단(50%이상 임대가능 건물)기준 선정 조사표본의 공실 현황이며, 표본재설계를 통해 표본 구성의 변화가 반영된 수치입니다. 따라서 표본개편에 의한 표본 확대, 교체로 표본구성이 변경되는 경우 통계의 시계열적 해석에 유의할 필요가 있습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00252,,임대동향 지역별 공실률(2021년)_소규모 상가,S237220284,한국부동산원,592051
2020,2020,QY,분기,Y,,"◈공실률은 조사모집단(50%이상 임대가능 건물)기준 선정 조사표본의 공실 현황이며, 신표본(2020년~)'19.4Q 공실률은 표본개편('20년)을 통해 확대 개편된 신표본 구성의 변화가 반영된 연초 추정치입니다. 따라서 표본 개편에 의한 표본확대, 교체로 표본구성이 변경되는 경우 통계의 시계열적 해석에 유의할 필요가 있습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00247,,임대동향 지역별 공실률(2020년)_오피스,S237220284,한국부동산원,593052
2020,2020,QY,분기,Y,,"◈공실률은 조사모집단(50%이상 임대가능 건물)기준 선정 조사표본의 공실 현황이며, 신표본(2020년~)'19.4Q 공실률은 표본개편('20년)을 통해 확대 개편된 신표본 구성의 변화가 반영된 연초 추정치입니다. 따라서 표본 개편에 의한 표본확대, 교체로 표본구성이 변경되는 경우 통계의 시계열적 해석에 유의할 필요가 있습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00248,,임대동향 지역별 공실률(2020년)_중대형 상가,S237220284,한국부동산원,593053
2020,2020,QY,분기,Y,,"◈공실률은 조사모집단(50%이상 임대가능 건물)기준 선정 조사표본의 공실 현황이며, 신표본(2020년~)'19.4Q 공실률은 표본개편('20년)을 통해 확대 개편된 신표본 구성의 변화가 반영된 연초 추정치입니다. 따라서 표본 개편에 의한 표본확대, 교체로 표본구성이 변경되는 경우 통계의 시계열적 해석에 유의할 필요가 있습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00249,,임대동향 지역별 공실률(2020년)_소규모 상가,S237220284,한국부동산원,593054
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00244,,임대동향 지역별 공실률(2019년)_오피스,S237220284,한국부동산원,594055
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00245,,임대동향 지역별 공실률(2019년)_중대형 상가,S237220284,한국부동산원,594056
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00246,,임대동향 지역별 공실률(2019년)_소규모 상가,S237220284,한국부동산원,594057
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",TT249843134237374,,임대동향 지역별 임대료(2024년3분기~)_오피스,S237220284,한국부동산원,598070
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T244363134858603,,임대동향 지역별 임대료(2024년3분기~)_중대형 상가,S237220284,한국부동산원,598071
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T248223134698125,,임대동향 지역별 임대료(2024년3분기~)_소규모 상가,S237220284,한국부동산원,598072
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T244913134948657,,임대동향 지역별 임대료(2024년3분기~)_집합 상가,S237220284,한국부동산원,598073
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00277,,임대동향 지역별 임대료(2022년~)_오피스,S237220284,한국부동산원,599074
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00278,,임대동향 지역별 임대료(2022년~)_중대형 상가,S237220284,한국부동산원,599075
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00279,,임대동향 지역별 임대료(2022년~)_소규모 상가,S237220284,한국부동산원,599076
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00280,,임대동향 지역별 임대료(2022년~)_집합 상가,S237220284,한국부동산원,599077
2021,2021,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00273,,임대동향 지역별 임대료(2021년)_오피스,S237220284,한국부동산원,600078
2021,2021,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00274,,임대동향 지역별 임대료(2021년)_중대형 상가,S237220284,한국부동산원,600079
2021,2021,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00275,,임대동향 지역별 임대료(2021년)_소규모 상가,S237220284,한국부동산원,600080
2021,2021,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00276,,임대동향 지역별 임대료(2021년)_집합 상가,S237220284,한국부동산원,600081
2020,2020,QY,분기,Y,,"◈'20.1분기부터 상권의 임대료 추세를 관찰하기 위하여 해당시점에서의 거래 가능한 임대료를 기준으로 통계산정을 변경하였습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00269,,임대동향 지역별 임대료(2020년)_오피스,S237220284,한국부동산원,601082
2020,2020,QY,분기,Y,,"◈'20.1분기부터 상권의 임대료 추세를 관찰하기 위하여 해당시점에서의 거래 가능한 임대료를 기준으로 통계산정을 변경하였습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00270,,임대동향 지역별 임대료(2020년)_중대형 상가,S237220284,한국부동산원,601083
2020,2020,QY,분기,Y,,"◈'20.1분기부터 상권의 임대료 추세를 관찰하기 위하여 해당시점에서의 거래 가능한 임대료를 기준으로 통계산정을 변경하였습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00271,,임대동향 지역별 임대료(2020년)_소규모 상가,S237220284,한국부동산원,601084
2020,2020,QY,분기,Y,,"◈'20.1분기부터 상권의 임대료 추세를 관찰하기 위하여 해당시점에서의 거래 가능한 임대료를 기준으로 통계산정을 변경하였습니다.

※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00272,,임대동향 지역별 임대료(2020년)_집합 상가,S237220284,한국부동산원,601085
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00265,,임대동향 지역별 임대료(2019년)_오피스,S237220284,한국부동산원,602086
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00266,,임대동향 지역별 임대료(2019년)_중대형 상가,S237220284,한국부동산원,602087
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00267,,임대동향 지역별 임대료(2019년)_소규모 상가,S237220284,한국부동산원,602088
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00268,,임대동향 지역별 임대료(2019년)_집합 상가,S237220284,한국부동산원,602089
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",TT242293134242089,,임대동향 층별임대료 및 층별효용비율(2024년3분기~)_오피스_전체,S237220284,한국부동산원,605100
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T241873134863890,,임대동향 층별임대료 및 층별효용비율(2024년3분기~)_중대형 상가,S237220284,한국부동산원,605103
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T246233134891629,,임대동향 층별임대료 및 층별효용비율(2024년3분기~)_소규모 상가,S237220284,한국부동산원,605104
2024,2024,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T249023134703697,,임대동향 층별임대료 및 층별효용비율(2024년3분기~)_집합 상가,S237220284,한국부동산원,605105
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00314,,임대동향 층별임대료 및 층별효용비율(2022년~)_오피스_전체,S237220284,한국부동산원,606106
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00317,,임대동향 층별임대료 및 층별효용비율(2022년~)_중대형 상가,S237220284,한국부동산원,606109
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00318,,임대동향 층별임대료 및 층별효용비율(2022년~)_소규모 상가,S237220284,한국부동산원,606110
2024,2022,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00319,,임대동향 층별임대료 및 층별효용비율(2022년~)_집합 상가,S237220284,한국부동산원,606111
2021,2021,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00308,,임대동향 층별임대료 및 층별효용비율(2021년)_오피스_전체,S237220284,한국부동산원,607112
